character,description,runtime,imdb_score,imdb_votes,title,tmdb_score,animation,comedy,crime,documentation,drama,family,fantasy,history,horror,music,reality,romance,scifi,sport,thriller,war,western,AU,BR,CA,CAUS,CL,CN,CO,DE,DK,EG,ES,FR,GB,GBUS,HK,ID,IL,IN,IT,JP,KR,MX,MY,NG,NL,Other_countries,PH,PL,SE,TH,TR,TW,US,USGB,XX,ZA,Shah_Rukh_Khan,Boman_Irani,Kareena_Kapoor_Khan,Aamir_Khan,Yuki_Kaji,Priyanka_Chopra_Jonas,Junichi_Suwabe,Nawazuddin_Siddiqui,Kenjiro_Tsuda,Rani_Mukerji,Amitabh_Bachchan,Grey_DeLisle,Anupam_Kher,Maaya_Sakamoto,Naseeruddin_Shah,Fred_Tatasciore,Takahiro_Sakurai,Kari_Wahlgren,John_Abraham,Akshay_Kumar,Donald_Trump,Brijendra_Kala,Murali_Sharma,Om_Puri,Takehito_Koyasu,Tiffany_Haddish,John_Paul_Tremblay,Terry_Jones,Fred_Armisen,Robb_Wells,Tabu,Rajkummar_Rao,Mike_Smith,Mamoru_Miyano,Paresh_Rawal,Ajay_Devgn,Kevin_Michael_Richardson,Ranbir_Kapoor,Kappei_Yamaguchi,Nassar,Pankaj_Tripathi,John_Cleese,Mariya_Ise,Ron_Funches,Anil_Kapoor,Chris_Parnell,Hiroaki_Hirata,Johnny_Lever,Rishi_Kapoor,Adam_Sandler,Kim_Mi-kyeong,Tara_Strong,Ken_Jeong,Koichi_Yamadera,Daisuke_Ono,Sharat_Saxena,Abhishek_Bachchan,Yoshimasa_Hosoya,Carlos_Alazraqui,Saori_Hayami,Michael_Palin,Hochu_Otsuka,Eric_Idle,Jackie_Sandler,Konkona_Sen_Sharma,Kajol,Irrfan_Khan,Natsuki_Hanae,Michelle_Buteau,Eric_Bauza,Jane_Fonda,Deepika_Padukone,Akio_Otsuka,Aditi_Rao_Hydari,Kana_Hanazawa,Ikue_Otani,Dee_Bradley_Baker,Kensho_Ono,Kazuhiko_Inoue,Patrick_Roach,Jared_Sandler,Jun_Fukuyama,Joross_Gamboa,Kevin_Hart,Terry_Gilliam,Keegan-Michael_Key,Vir_Das,Kathryn_Bernardo,Jason_Schwartzman,Shahid_Kapoor,Vijay_Raaz,Sonam_Kapoor,Adil_Hussain,Nobunaga_Shimazaki,Manisha_Koirala,Ashleigh_Ball,Aoi_Yuki,Koji_Yusa,Tomokazu_Sugita,Graham_Chapman,Other_actors
"inspektor Anatol Janów, oficer BBI Milicji, Kajetan Skowron, Ofelia ""Effy"" Ibrom, Władysław Lis, ojciec Karoliny, minister gospodarki narodowej, Karolina Lis, dziewczyna Kajetana, Maja Skowron, matka Kajetana","Twenty years after a devastating terrorist attack in 1983 that halted the course of Poland's liberation and the subsequent downfall of the Soviet Union, an idealistic law student Kajetan and a disgraced police investigator Anatol stumble upon a conspiracy that has kept the Iron Curtain standing and Poland living under a repressive police state.",57.0,6.7,4169.0,1983,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Himself (archive footage), Himself","Archival video and new interviews examine Mexican politics in 1994, a year marked by the rise of the EZLN and the assassination of Luis Donaldo Colosio.",178.0,7.6,524.0,1994,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Chris, Jorge, Sam, Leslie, Grace, Eric, Jose Bolivar, Colin, Surfer Dude, John, Sorority Girl, Dr. Dean, Yoga Instructor, Nerd Girl, Nurse, Chris Jr.","When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",100.0,6.2,3801.0,2 Hearts,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ben Campbell, Micky Rosa, Jill Taylor, Choi, Kianna, Fisher, Cole Williams, Terry, Miles, Cam, Ellen Campbell, Bob Phillips, Kartengeber, Planet Hollywood Dealer, Planet Hollywood Dealer, Red Rock Dealer, Red Rock Dealer, Red Rock Dealer, Red Rock Doorman, Red Rock Host, Red Rock Valet, Hard Rock Doorman, Philosophical Gambler, Big Shot, Russian Mafioso, Professor Hanes, Professor, Warren, Chinese Woman, Chinese Woman, Chemistry Review Girl, Chinatown Dealer, Chinatown Host, Stemple, Airport Screener, Wife, Drunk Dude, Drunk Dude, Hot Girl (uncredited), Friend of Jill (uncredited), Train Commuter","Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",123.0,6.800000000000001,249016.0,21,6.699999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Viljar Hanssen, Anders Behring Breivik, Geir Lippestad, Lara Rashid, Prime Minister Stoltenberg, Christin Kristoffersen, Torje Hanssen, Sveinn Are Hanssen, Prime Minister Aide, Prime Minister Aide, Prime Minister Aide, Simon Sæbø, Anders Kristiansen, Utøya Camp Leader, Utøya Security, Bano Rashid, Breivik's Mother, Signe Lippestad, PST Director, Justice Minister, Odd Ivar Grøn, PM's Bodyguard, NRK Reporter, Security Official, Security Official, Family Lawyer, Prosecution Lawyer, Prosecution Lawyer, Judge Wenche Arntzen, Defense Lawyer, Defense Lawyer, Detective Anderson, Inquiry Lawyer, Hønefoss Policeman, Hønefoss Detective, Op Room Trauma Surgeon, Op Room Trauma Doctor, Extremist, Knut Arne Pettersen , Paramedic, Forensics Officer, Parent, Parent, Parent, Parent, Parent","In Norway on 22 July 2011, neo-Nazi terrorist Anders Behring Breivik murdered 77 young people attending a Labour Party Youth Camp on Utöya Island outside of Oslo. This three-part story will focus on the survivors of the attacks, the political leadership of Norway, and the lawyers involved.",143.0,6.8,33609.0,22 July,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"May, The Father, The Magician, Kurir, Underground Boxing Manager, Boxing Coach, Boxing Manager, Dukun, Opponent's Boxer Manager, Underground Boxing Referee, Lila, Hungry Prisoner, Tahanan, Rapist, Rapist, Rapist, Beginner Boxer, Boxing Referee, Pastor Tao","Eight years ago, 14 year old May was raped by a group of men. May’s father is devastated, blaming himself for not being able to keep his daughter safe. Traumatized significantly by this incident, May withdraws completely from life.",112.0,8.0,492.0,27 Steps of May,8.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Rancho, Farhan Qureshi, Raju Rastogi, Pia, Viru 'Virus' Sahastrabudhhe, Chatur 'Silencer' Ramalingam, Mona, Mrs. Qureshi, Mr. Qureshi, Mrs. Rastogi, Mr. Rastogi, Suhas Tandon, Machine Class Professor, Kamini 'Kammo' Rastogi, Campus Interview Panel Head, Librarian Dubey, Minister in Auditorium, Lead Ragging Senior, Matron in Hospital with Pia, Millimeter, Ranchoddas Shyamaldas Chanchad, Joy Lobo, Shamaldas Chanchad","Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",170.0,8.4,390739.0,3 Idiots,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Michele Santana, Joana, Rafael, Marco Alvarez","In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor.",46.0,7.3,25452.0,3%,7.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jamileh, Ayman, Layal, Security Officer, Shulamit, Military Judge, Doctor, Interrogator, Hava, Sanaa, Security Officer, Ze'eva, Rachel, Inmate, Rihan, Im Ali, Fidaa, Ruti, Farid, Accused Boy, Twin Brothers, Twin Brothers 2, Nour, Israeli Guard, Inmate, Inmate, Inmate, Inmate, Inmate, Inmate, Inmate","A young Palestinian schoolteacher gives birth to her son in an Israeli prison where she fights to protect him, survive and maintain hope.",103.0,7.0,720.0,3000 Nights,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Laura Biel, Massimo Torricelli, Mario, Domenico, Olga, Anna, Klara (Laura's Mother), Thomasz (Laura's Father), Massimo's Father, Martin, Bank Manager, Hotel Manager, Security Chief, Zdrajca Alfredo, Bank Manager, Karolina, Massimo's Cousin, Bride, Bank Manager, Lovelas","Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",114.0,3.3,84940.0,365 Days,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Laura Torricelli, Massimo Torricelli / Adriano Torricelli, Marcelo ""Nacho"" Matos, Olga, Domenico, Anna, Don Fernando Matos, Klara, Tomasz, Tommaso, Elena, Emi, Amelia, Priest, Italian Man, Laura's bodyguard, Michele Morrone  (Stunt Double)","Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",111.0,2.5,16587.0,365 Days: This Day,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Yuma Takada, Yasuko Takada, Toshiya, Mai, Kuma, Sayaka, Yuka, Pimp, Iketani, Hide, Physical Therapist, Furuya, Fujimoto, Porn Star, Police Officer","In 37 Seconds, 23-year-old comic book artist Yuma, physically disabled due to profound cerebral palsy and emotionally stunted by her well-meaning but overly protective mother, forges her own unusual path to sexual awakening and independence while at the same time discovering love and forgiveness.",115.0,7.4,2713.0,37 Seconds,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aja (voice), Luug (voice), Momblank (voice), Mother (voice), Krel (voice), Varvatos Vex (voice), Stuart (voice), Eli, Steve","After crash-landing on Earth, two royal teen aliens on the run struggle to blend in with humans as they evade intergalactic bounty hunters.",22.0,7.699999999999999,6158.0,3Below: Tales of Arcadia,7.699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jean Pierre, Tocho, Ely, Soriano, Joseba, Mamadou, Alain","To find Joseba, a dying friend, and see him reunite with his daughter Ely, two old friends, Jean Pierre and Tocho, embark with her on a road trip through the Sahara desert, from Spain to Mali.",105.0,5.9,3268.0,4 latas,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Paolo, César, Naomi, Selina, Amelia, Mamá de Amelia, Casas, Mujer del jurado popular, Cura, Horacio, Mendez, Abuela de Amelia, Yolanda, Gerente del hotel, Hugo, Medico, Empleada del hotel","After turning 40, César is invited to a culinary contest in Cancún, but a bitter discovery threatens to destroy his family as well as his chances to win the competition.",81.0,4.3,461.0,40 Years Young,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cecilia Montes Del Río, Víctor Pizarro, Mario Medina, Verónica María Montes, Nora Figueroa, Karen Medina, Karen Medina, Braulio Sánchez, Commissioner Manuel Toledo, Detective Paula Asenjo, Berta Del Río","In a town in Chile, a woman leads a frantic search to find her missing sister amid a media storm and the police investigation. Inspired by a true case.",46.0,6.5,1040.0,42 Days of Darkness,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Milady, Pilou, Lampo, Polpetta","The adventures of four kittens who make up the musical group called The Buffycats, with stories focusing on themes of friendship, altruism, tolerance and diversity.",15.0,6.0,283.0,44 Cats,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Maribel Campoy, Guillermo Rojas, Roberto",The birth of a music label and three characters fighting for their dreams inside the complex inside the music industry.,57.0,7.099999999999999,513.0,45 RPM,6.900000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
himself,"Enjoy this crackling fireplace during a holiday party or a cozy night in. Shot in stunning 4K Ultra HD, this music-free fireplace video flickers, crackles and adds warmth to any room. Loop video playback for continuous enjoyment.",181.0,7.7,49.0,4K Fireplace,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Franco Rispoli, Walter Bianchini, Giulia Rossi, Marisa Rispoli, cameriere dell'albergo, Berta, marito leghista geloso, iena giornalista, Rocco Siffredi, Alberto Fracassi, la madre di Bianchini, Pinna, Hostess, Receptionist","When the Italian Premier and his companion find a dead body in his hotel suite, while on a trip to Hungary, they find themselves embroiled in a series of comedic situations as they try to avoid a scandal.",92.0,4.5,775.0,5 Star Christmas,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Gölge, Dilara, Muhtar, Mesut, Özlem, Leke, Imam, Servet, Civan, Turan, Yakup","After being betrayed by his boss, a hitman hides out in a vacant tailor shop, where he's mistaken for the late owner's son, an identity he decides to embrace.",49.0,6.9,5645.0,50M2,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Katie, Seth, Ella, Ella, Gloria, Jack, Gary, Bianca, Cameron, Pharmacist, Dealer, Woman, Intake Nurse, Meditation Podcast (voice), Security Guard","Over the course of one night, a woman drives across LA with her heroin addict brother in search of a detox center, with his two-year-old daughter in tow.",75.0,5.9,4144.0,6 Balloons,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"One, Two, Three, Four, Five, Six, Seven, Rovach Alimov, Murat Alimov, Baasha Zia, Daqeeq, Maria, Caleb, Jehun, Mike, Ferry Man, Funeral Speaker, Viktor, General Pena, Horseman, Horseman, Horseman, Rooftop General, Rooftop General, Rooftop General, Rooftop General, Rooftop General, Young Man, Arianna, Intelligence Executive, Remy, Raymond, Miami Father, Miami Daughter, Elena, Young One, Magneto Kid, Magnet Girl, Lawyer, Turgistan Plant Manager, Yacht Captain, Yacht Official, Cayden Marcus, Richard III, Lady Anne, Gas Attack Helper, Wally the Dog, Rovach's Motorcade Driver, Ranger Lieutenant Richardson, Reporter #4 (voice) (uncredited), Gambler (uncredited), Camera Guy (uncredited), Geisha (uncredited), Crane Operator (uncredited), Grocery Store Kid #2 (uncredited), Grocery Store Kid #1 (uncredited)","After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",128.0,6.1,172083.0,6 Underground,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mel Clark, Dan Mercer, Amanda, Mark, Ms. Anders, Will, Joanne, Jason","A young couple bound by a seemingly ideal love, begins to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined.",84.0,5.6,12441.0,6 Years,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
